X,Y,Distance
-1.318100000000000000e+04,3.303000000000000909e+03,2.101263071891459276e+03
-1.324200000000000000e+04,3.315000000000000909e+03,2.107637222222222135e+03
-1.327900000000000000e+04,3.332000000000000909e+03,2.114137222222222135e+03
-1.329200000000000000e+04,3.338000000000000909e+03,2.115741869726185541e+03
-1.331700000000000000e+04,3.349000000000000909e+03,2.118541312261462735e+03
-1.338300000000000000e+04,3.383000000000000909e+03,2.124057222222222208e+03
-1.347500000000000000e+04,3.435000000000000909e+03,2.131154174996129314e+03
-1.348000000000000000e+04,3.437000000000000909e+03,2.131612777777777410e+03
-1.354000000000000000e+04,3.473000000000000909e+03,2.137834999999999582e+03
-1.359500000000000000e+04,3.505000000000000909e+03,2.144853153202767771e+03
-1.360500000000000000e+04,3.510000000000000909e+03,2.146168333333332612e+03
-1.365800000000000000e+04,3.538000000000000909e+03,2.152434999999999491e+03
-1.372200000000000000e+04,3.568000000000000909e+03,2.159546111111110804e+03
-1.374900000000000000e+04,3.579000000000000909e+03,2.162512470388356633e+03
-1.376900000000000000e+04,3.586000000000000909e+03,2.164879444444443834e+03
-1.383200000000000000e+04,3.603000000000000909e+03,2.172060420282830819e+03
-1.385900000000000000e+04,3.607000000000000909e+03,2.174923888888888087e+03
-1.390800000000000000e+04,3.613000000000000909e+03,2.179901666666665733e+03
-1.393500000000000000e+04,3.615000000000000909e+03,2.182547641307427966e+03
-1.396800000000000000e+04,3.614000000000000909e+03,2.185846111111110076e+03
-1.400000000000000000e+04,3.612000000000000909e+03,2.189014816143979260e+03
-1.402900000000000000e+04,3.608000000000000909e+03,2.191932869872779065e+03
-1.404900000000000000e+04,3.604000000000000909e+03,2.194012777777776591e+03
-1.407300000000000000e+04,3.599000000000000909e+03,2.196529588641290502e+03
-1.409100000000000000e+04,3.593000000000000909e+03,2.198546111111109894e+03
-1.415200000000000000e+04,3.568000000000000909e+03,2.204946111111109985e+03
-1.415400000000000000e+04,3.567000000000000909e+03,2.205156829693556119e+03
-1.419000000000000000e+04,3.543000000000000909e+03,2.209168333333332157e+03
-1.421000000000000000e+04,3.528000000000000909e+03,2.211541905001969099e+03
-1.424100000000000000e+04,3.493000000000000909e+03,2.216411851409498468e+03
-1.424200000000000000e+04,3.490000000000000909e+03,2.216712777777776409e+03
-1.426000000000000000e+04,3.462000000000000909e+03,2.220270680095512944e+03
-1.427200000000000000e+04,3.433000000000000909e+03,2.223379444444442925e+03
-1.428100000000000000e+04,3.404000000000000909e+03,2.226478534229971046e+03
-1.428900000000000000e+04,3.348000000000000909e+03,2.232712777777776409e+03
-1.429000000000000000e+04,3.346000000000000909e+03,2.232990163133611986e+03
-1.429300000000000000e+04,3.290000000000000909e+03,2.238742504195722177e+03
-1.429000000000000000e+04,3.188000000000000909e+03,2.245934999999998581e+03
-1.429000000000000000e+04,3.168000000000000909e+03,2.247667014099860353e+03
-1.428700000000000000e+04,3.104000000000000909e+03,2.257846111111109622e+03
-1.428500000000000000e+04,3.019000000000000909e+03,2.266801825232264491e+03
-1.428300000000000000e+04,2.933000000000000909e+03,2.271801666666665369e+03
-1.428300000000000000e+04,2.885000000000000909e+03,2.274956100019740006e+03
-1.428100000000000000e+04,2.805000000000000909e+03,2.284868333333331975e+03
-1.428000000000000000e+04,2.752000000000000909e+03,2.290193757969505441e+03
-1.427900000000000000e+04,2.715000000000000909e+03,2.292734999999998763e+03
-1.427600000000000000e+04,2.558000000000000909e+03,2.302433871897557310e+03
-1.427500000000000000e+04,2.528000000000000909e+03,2.305134999999998399e+03
-1.427400000000000000e+04,2.447000000000000909e+03,2.320534999999998490e+03
-1.427400000000000000e+04,2.437000000000000909e+03,2.322159699507357800e+03
-1.427000000000000000e+04,2.299000000000000909e+03,2.336536388888887359e+03
-1.427000000000000000e+04,2.277000000000000909e+03,2.338185110685451946e+03
-1.426700000000000000e+04,2.150000000000000909e+03,2.346091944444443016e+03
-1.426500000000000000e+04,2.060000000000000909e+03,2.352666791483342877e+03
-1.426300000000000000e+04,1.995000000000000909e+03,2.363358611111109894e+03
-1.426300000000000000e+04,1.960000000000000909e+03,2.370181323228023757e+03
-1.425900000000000000e+04,1.828000000000000909e+03,2.384069722222221117e+03
-1.425800000000000000e+04,1.754000000000000909e+03,2.391132205828241695e+03
-1.425700000000000000e+04,1.635000000000000909e+03,2.403143665055366910e+03
-1.425600000000000000e+04,1.587000000000000909e+03,2.408003055555554056e+03
-1.425700000000000000e+04,1.554000000000000909e+03,2.411260545572147294e+03
-1.425600000000000000e+04,1.347000000000000909e+03,2.427214166666665278e+03
-1.425700000000000000e+04,1.279000000000000909e+03,2.433362268537972341e+03
-1.425700000000000000e+04,1.176000000000000909e+03,2.446969722222220753e+03
-1.425800000000000000e+04,1.109000000000000909e+03,2.456196730867985025e+03
-1.425800000000000000e+04,9.420000000000009095e+02,2.473069722222220662e+03
-1.425900000000000000e+04,9.360000000000009095e+02,2.473649332527614206e+03
-1.425800000000000000e+04,8.150000000000009095e+02,2.484669722222221026e+03
-1.425900000000000000e+04,7.930000000000009095e+02,2.486719528851427640e+03
-1.426000000000000000e+04,6.420000000000009095e+02,2.500072672223907375e+03
-1.426000000000000000e+04,6.160000000000009095e+02,2.502469722222220753e+03
-1.426100000000000000e+04,4.470000000000008527e+02,2.519715723447093751e+03
-1.426200000000000000e+04,3.680000000000008527e+02,2.526736388888887632e+03
-1.427000000000000000e+04,2.180000000000008811e+02,2.539003055555554511e+03
-1.427400000000000000e+04,1.730000000000008811e+02,2.542687073034568584e+03
-1.429900000000000000e+04,-9.999999999999124256e+00,2.557469722222221208e+03
-1.432600000000000000e+04,-1.639999999999991189e+02,2.572138621098078147e+03
-1.432700000000000000e+04,-1.719999999999991189e+02,2.573080833333332066e+03
-1.436900000000000000e+04,-3.699999999999991473e+02,2.601580833333332066e+03
-1.437600000000000000e+04,-3.939999999999991473e+02,2.603883689632821188e+03
-1.441700000000000000e+04,-5.209999999999990905e+02,2.614291944444443288e+03
-1.446300000000000000e+04,-6.499999999999990905e+02,2.624559975463997944e+03
-1.449700000000000000e+04,-7.379999999999990905e+02,2.633425277777776046e+03
-1.453900000000000000e+04,-8.309999999999990905e+02,2.646269722222220935e+03
-1.458200000000000000e+04,-9.149999999999990905e+02,2.658282092870933411e+03
-1.462500000000000000e+04,-9.919999999999990905e+02,2.668903055555554147e+03
-1.470300000000000000e+04,-1.114999999999999091e+03,2.685236388888887177e+03
-1.471700000000000000e+04,-1.133999999999999091e+03,2.687606238114365169e+03
-1.484600000000000000e+04,-1.291999999999999091e+03,2.708103055555553965e+03
-1.485100000000000000e+04,-1.297999999999999091e+03,2.708837976669335148e+03
-1.498000000000000000e+04,-1.423999999999999091e+03,2.726804680851786543e+03
-1.499300000000000000e+04,-1.434999999999999091e+03,2.728438109437273397e+03
-1.509300000000000000e+04,-1.512999999999999091e+03,2.737503055555554056e+03
-1.526100000000000000e+04,-1.634999999999999091e+03,2.750569722222221117e+03
-1.526900000000000000e+04,-1.640999999999999091e+03,2.751304944602704381e+03
-1.535500000000000000e+04,-1.696999999999999091e+03,2.766903055555554147e+03
-1.541000000000000000e+04,-1.723999999999999091e+03,2.779029224628931843e+03
-1.549100000000000000e+04,-1.763999999999999091e+03,2.789769722222220935e+03
-1.569200000000000000e+04,-1.861999999999999091e+03,2.810620344712397127e+03
-1.574500000000000000e+04,-1.885999999999999091e+03,2.816614166666665369e+03
-1.575300000000000000e+04,-1.889999999999999091e+03,2.817374542035127433e+03
-1.604900000000000000e+04,-2.023999999999999091e+03,2.843809999999998581e+03
-1.607300000000000000e+04,-2.034999999999999091e+03,2.846188889351416947e+03
-1.627400000000000000e+04,-2.128999999999999091e+03,2.873394694636529948e+03
-1.628100000000000000e+04,-2.131999999999999091e+03,2.874509999999999309e+03
-1.646500000000000000e+04,-2.220999999999999091e+03,2.895176666666665369e+03
-1.647400000000000000e+04,-2.226999999999999091e+03,2.895779687951513097e+03
-1.668000000000000000e+04,-2.348999999999999091e+03,2.907832837521609690e+03
-1.682100000000000000e+04,-2.438999999999999091e+03,2.922732222222221026e+03
-1.687500000000000000e+04,-2.493999999999999091e+03,2.943379166666665697e+03
-1.689800000000000000e+04,-2.515999999999999091e+03,2.947536859945692868e+03
